5.0	5
5.1	5
5.2	5
5.3	5
5.4	5
5.5	5
5.6	5
5.7	7
5.8	4
5.9	5
6.0	4
6.1	8
6.2	7
6.3	6
6.4	8
6.5	7
6.6	6
6.7	8
6.8	9
6.9	11
7.0	8
7.1	10
7.2	12
7.3	21
7.4	32
7.5	42
7.6	61
7.7	68
7.8	78
7.9	86
8.0	100
8.1	107
8.2	125
8.3	130
8.4	134
8.5	137
8.6	140
8.7	146
8.8	159
8.9	157
9.0	175
9.1	169
9.2	178
9.3	178
9.4	186
9.5	189
9.6	190
9.7	194
9.8	203
9.9	195
10.0	212
10.1	206
10.2	208
10.3	216
10.4	218
10.5	213
10.6	208
10.7	210
10.8	228
10.9	222
